UNITID,ARANK,XHRTOTLT,HRTOTLT,XHRTOTLM,HRTOTLM,XHRTOTLW,HRTOTLW,XHRAIANT,HRAIANT,XHRAIANM,HRAIANM,XHRAIANW,HRAIANW,XHRASIAT,HRASIAT,XHRASIAM,HRASIAM,XHRASIAW,HRASIAW,XHRBKAAT,HRBKAAT,XHRBKAAM,HRBKAAM,XHRBKAAW,HRBKAAW,XHRHISPT,HRHISPT,XHRHISPM,HRHISPM,XHRHISPW,HRHISPW,XHRNHPIT,HRNHPIT,XHRNHPIM,HRNHPIM,XHRNHPIW,HRNHPIW,XHRWHITT,HRWHITT,XHRWHITM,HRWHITM,XHRWHITW,HRWHITW,XHR2MORT,HR2MORT,XHR2MORM,HR2MORM,XHR2MORW,HR2MORW,XHRUNKNT,HRUNKNT,XHRUNKNM,HRUNKNM,XHRUNKNW,HRUNKNW,XHRNRALT,HRNRALT,XHRNRALM,HRNRALM,XHRNRALW,HRNRALW 
100812, 2,"R",17,"R",6,"R",11,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5,"R",1,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",12,"R",5,"R",7,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
100812, 3,"R",29,"R",13,"R",16,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",2,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",26,"R",12,"R",14,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
100812, 4,"R",3,"R",1,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
100812, 7,"R",70,"R",36,"R",34,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",8,"R",2,"R",6,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",61,"R",34,"R",27,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
100812, 9,"R",3,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
100812,10,"R",13,"R",7,"R",6,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",12,"R",7,"R",5,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
100812,14,"R",16,"R",10,"R",6,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",15,"R",10,"R",5,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
100812,22,"R",86,"R",46,"R",40,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",9,"R",2,"R",7,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",76,"R",44,"R",32,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
100858, 1,"R",444,"R",365,"R",79,"R",3,"R",2,"R",1,"R",46,"R",40,"R",6,"R",6,"R",3,"R",3,"R",4,"R",4,"Z",0,"R",0,"Z",0,"Z",0,"R",384,"R",315,"R",69,"R",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",0,"Z",0,"Z",0
100858, 2,"R",338,"R",224,"R",114,"R",2,"R",2,"Z",0,"R",34,"R",29,"R",5,"R",23,"R",14,"R",9,"R",10,"R",4,"R",6,"R",0,"Z",0,"Z",0,"R",265,"R",172,"R",93,"R",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",3,"R",3,"Z",0
100858, 3,"R",10,"R",7,"R",3,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2,"R",1,"R",1,"Z",0,"R",0,"Z",0,"Z",0,"R",7,"R",6,"R",1,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0
100858, 7,"R",792,"R",596,"R",196,"R",5,"R",4,"R",1,"R",80,"R",69,"R",11,"R",31,"R",17,"R",14,"R",15,"R",9,"R",6,"R",0,"R",0,"R",0,"R",656,"R",493,"R",163,"R",0,"R",0,"R",0,"R",2,"R",1,"R",1,"R",3,"R",3,"R",0
100858, 8,"R",1,"R",0,"R",1,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0
100858, 9,"R",14,"R",10,"R",4,"R",0,"Z",0,"Z",0,"R",2,"R",1,"R",1,"R",1,"R",1,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",11,"R",8,"R",3,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0
100858,10,"R",245,"R",142,"R",103,"R",0,"Z",0,"Z",0,"R",27,"R",19,"R",8,"R",9,"R",2,"R",7,"R",9,"R",4,"R",5,"R",0,"Z",0,"Z",0,"R",178,"R",104,"R",74,"R",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",21,"R",12,"R",9
100858,14,"R",260,"R",152,"R",108,"R",0,"R",0,"R",0,"R",29,"R",20,"R",9,"R",10,"R",3,"R",7,"R",9,"R",4,"R",5,"R",0,"R",0,"R",0,"R",190,"R",112,"R",78,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",21,"R",12,"R",9
100858,15,"R",3,"R",1,"R",2,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",3,"R",1,"R",2,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0
100858,16,"R",15,"R",3,"R",12,"R",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",1,"Z",0,"R",1,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",13,"R",3,"R",10,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0
100858,17,"R",30,"R",6,"R",24,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2,"R",1,"R",1,"Z",0,"R",0,"Z",0,"Z",0,"R",27,"R",5,"R",22,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0
100858,18,"R",85,"R",36,"R",49,"R",0,"Z",0,"Z",0,"R",3,"R",1,"R",2,"R",2,"Z",0,"R",2,"R",6,"R",3,"R",3,"R",0,"Z",0,"Z",0,"R",70,"R",30,"R",40,"R",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",3,"R",2,"R",1
100858,19,"R",11,"R",7,"R",4,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",11,"R",7,"R",4,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0
100858,21,"R",144,"R",53,"R",91,"R",0,"R",0,"R",0,"R",4,"R",1,"R",3,"R",5,"R",0,"R",5,"R",7,"R",4,"R",3,"R",0,"R",0,"R",0,"R",124,"R",46,"R",78,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",3,"R",2,"R",1
100858,22,"R",1196,"R",801,"R",395,"R",5,"R",4,"R",1,"R",113,"R",90,"R",23,"R",46,"R",20,"R",26,"R",31,"R",17,"R",14,"R",0,"R",0,"R",0,"R",970,"R",651,"R",319,"R",0,"R",0,"R",0,"R",4,"R",2,"R",2,"R",27,"R",17,"R",10
101028, 6,"R",27,"R",8,"R",19,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",7,"R",3,"R",4,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",20,"R",5,"R",15,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0
101028, 7,"R",27,"R",8,"R",19,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7,"R",3,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",20,"R",5,"R",15,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
101028,13,"R",7,"R",2,"R",5,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",7,"R",2,"R",5,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0
101028,14,"R",7,"R",2,"R",5,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7,"R",2,"R",5,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
101028,22,"R",34,"R",10,"R",24,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7,"R",3,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",27,"R",7,"R",20,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
101143, 6,"R",46,"R",30,"R",16,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5,"R",2,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",41,"R",28,"R",13,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
101143, 7,"R",46,"R",30,"R",16,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5,"R",2,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",41,"R",28,"R",13,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
101143,13,"R",23,"R",18,"R",5,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",21,"R",17,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
101143,14,"R",23,"R",18,"R",5,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",21,"R",17,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
101143,22,"R",69,"R",48,"R",21,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7,"R",3,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",62,"R",45,"R",17,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
101161, 6,"R",56,"R",29,"R",27,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7,"R",3,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",49,"R",26,"R",23,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
101161, 7,"R",56,"R",29,"R",27,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7,"R",3,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",49,"R",26,"R",23,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
101161,13,"R",15,"R",4,"R",11,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",15,"R",4,"R",11,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
101161,14,"R",15,"R",4,"R",11,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",15,"R",4,"R",11,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
101161,20,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
101161,21,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
101161,22,"R",72,"R",34,"R",38,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7,"R",3,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",65,"R",31,"R",34,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
101240, 6,"R",131,"R",60,"R",71,"R",0,"Z",0,"Z",0,"R",3,"R",1,"R",2,"R",7,"R",2,"R",5,"R",1,"Z",0,"R",1,"R",0,"Z",0,"Z",0,"R",120,"R",57,"R",63,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0
101240, 7,"R",131,"R",60,"R",71,"R",0,"R",0,"R",0,"R",3,"R",1,"R",2,"R",7,"R",2,"R",5,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",120,"R",57,"R",63,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
101240,13,"R",22,"R",8,"R",14,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",22,"R",8,"R",14,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0
101240,14,"R",22,"R",8,"R",14,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",22,"R",8,"R",14,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
101240,22,"R",153,"R",68,"R",85,"R",0,"R",0,"R",0,"R",3,"R",1,"R",2,"R",7,"R",2,"R",5,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",142,"R",65,"R",77,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
101286, 6,"R",94,"R",36,"R",58,"R",1,"R",1,"Z",0,"R",0,"Z",0,"R",0,"R",9,"R",3,"R",6,"R",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",76,"R",28,"R",48,"R",0,"Z",0,"Z",0,"R",8,"R",4,"R",4,"R",0,"Z",0,"Z",0
101286, 7,"R",94,"R",36,"R",58,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",9,"R",3,"R",6,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",76,"R",28,"R",48,"R",0,"R",0,"R",0,"R",8,"R",4,"R",4,"R",0,"R",0,"R",0
101286,13,"R",33,"R",13,"R",20,"R",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",3,"R",3,"Z",0,"R",1,"Z",0,"R",1,"R",0,"Z",0,"Z",0,"R",27,"R",9,"R",18,"R",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",0,"Z",0,"Z",0
101286,14,"R",33,"R",13,"R",20,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",3,"R",3,"R",0,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",27,"R",9,"R",18,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0
101286,22,"R",127,"R",49,"R",78,"R",1,"R",1,"R",0,"R",1,"R",0,"R",1,"R",12,"R",6,"R",6,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",103,"R",37,"R",66,"R",0,"R",0,"R",0,"R",9,"R",5,"R",4,"R",0,"R",0,"R",0
101295, 6,"R",91,"R",30,"R",61,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",1,"R",1,"Z",0,"R",0,"Z",0,"Z",0,"R",87,"R",27,"R",60,"R",0,"Z",0,"Z",0,"R",2,"R",1,"R",1,"R",0,"Z",0,"Z",0
101295, 7,"R",91,"R",30,"R",61,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",87,"R",27,"R",60,"R",0,"R",0,"R",0,"R",2,"R",1,"R",1,"R",0,"R",0,"R",0
101295,13,"R",27,"R",12,"R",15,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",26,"R",11,"R",15,"R",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",0,"Z",0,"Z",0
101295,14,"R",27,"R",12,"R",15,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",26,"R",11,"R",15,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0
101295,20,"R",9,"R",3,"R",6,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",8,"R",3,"R",5,"R",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",0,"Z",0,"Z",0
101295,21,"R",9,"R",3,"R",6,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8,"R",3,"R",5,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0
101295,22,"R",127,"R",45,"R",82,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",121,"R",41,"R",80,"R",0,"R",0,"R",0,"R",4,"R",2,"R",2,"R",0,"R",0,"R",0
101301, 6,"R",37,"R",12,"R",25,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",17,"R",6,"R",11,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",16,"R",4,"R",12,"R",0,"R",0,"R",0,"R",3,"R",1,"R",2,"R",0,"R",0,"R",0
101301, 7,"R",37,"R",12,"R",25,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",17,"R",6,"R",11,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",16,"R",4,"R",12,"R",0,"R",0,"R",0,"R",3,"R",1,"R",2,"R",0,"R",0,"R",0
101301,13,"R",18,"R",8,"R",10,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",13,"R",4,"R",9,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3,"R",3,"R",0,"R",0,"R",0,"R",0,"R",2,"R",1,"R",1,"R",0,"R",0,"R",0
101301,14,"R",18,"R",8,"R",10,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",13,"R",4,"R",9,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3,"R",3,"R",0,"R",0,"R",0,"R",0,"R",2,"R",1,"R",1,"R",0,"R",0,"R",0
101301,22,"R",55,"R",20,"R",35,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",30,"R",10,"R",20,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",19,"R",7,"R",12,"R",0,"R",0,"R",0,"R",5,"R",2,"R",3,"R",0,"R",0,"R",0
101435, 1,"R",12,"R",7,"R",5,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",11,"R",6,"R",5,"R",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",0,"Z",0,"Z",0
101435, 2,"R",6,"R",3,"R",3,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",4,"R",2,"R",2,"R",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",0,"Z",0,"Z",0
101435, 7,"R",18,"R",10,"R",8,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",15,"R",8,"R",7,"R",0,"R",0,"R",0,"R",2,"R",2,"R",0,"R",0,"R",0,"R",0
101435, 9,"R",3,"R",2,"R",1,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",2,"R",2,"Z",0,"R",0,"Z",0,"Z",0
101435,10,"R",18,"R",13,"R",5,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",16,"R",12,"R",4,"R",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",0,"Z",0,"Z",0
101435,14,"R",21,"R",15,"R",6,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",16,"R",12,"R",4,"R",0,"R",0,"R",0,"R",3,"R",2,"R",1,"R",0,"R",0,"R",0
101435,17,"R",6,"R",4,"R",2,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",4,"R",3,"R",1,"R",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",0,"Z",0,"Z",0
101435,18,"R",2,"R",0,"R",2,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0
101435,21,"R",8,"R",4,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6,"R",3,"R",3,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0
101435,22,"R",47,"R",29,"R",18,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4,"R",2,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",37,"R",23,"R",14,"R",0,"R",0,"R",0,"R",6,"R",4,"R",2,"R",0,"R",0,"R",0
101453,20,"R",6,"R",5,"R",1,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",6,"R",5,"R",1,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0
101453,21,"R",6,"R",5,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6,"R",5,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
101453,22,"R",6,"R",5,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6,"R",5,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
101462, 6,"R",14,"R",6,"R",8,"R",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2,"R",8,"R",4,"R",4,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",3,"R",2,"R",1,"R",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",0,"Z",0,"Z",0
101462, 7,"R",14,"R",6,"R",8,"R",0,"R",0,"R",0,"R",2,"R",0,"R",2,"R",8,"R",4,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3,"R",2,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0
101462,13,"R",11,"R",3,"R",8,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",6,"Z",0,"R",6,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",4,"R",3,"R",1,"R",1,"Z",0,"R",1,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0
101462,14,"R",11,"R",3,"R",8,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6,"R",0,"R",6,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4,"R",3,"R",1,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
101462,20,"R",4,"R",0,"R",4,"R",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",2,"Z",0,"R",2,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0
101462,21,"R",4,"R",0,"R",4,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
101462,22,"R",29,"R",9,"R",20,"R",0,"R",0,"R",0,"R",3,"R",0,"R",3,"R",16,"R",4,"R",12,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8,"R",5,"R",3,"R",1,"R",0,"R",1,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0
101471, 6,"R",30,"R",20,"R",10,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",11,"R",5,"R",6,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",19,"R",15,"R",4,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0
101471, 7,"R",30,"R",20,"R",10,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",11,"R",5,"R",6,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",19,"R",15,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
