UNITID,FACSTAT,XSISTOTL,SISTOTL,XSISPROF,SISPROF,XSISASCP,SISASCP,XSISASTP,SISASTP,XSISINST,SISINST,XSISLECT,SISLECT,XSISNORK,SISNORK 
103893,40,"R",18,"R",0,"R",0,"R",0,"R",18,"R",0,"R",0
103893,41,"R",18,"R",0,"R",0,"R",0,"R",18,"R",0,"R",0
103909, 0,"R",6,"R",0,"R",0,"R",0,"R",6,"R",0,"R",0
103909,10,"R",6,"R",0,"R",0,"R",0,"R",6,"R",0,"R",0
103909,40,"R",6,"R",0,"R",0,"R",0,"R",6,"R",0,"R",0
103909,41,"R",6,"R",0,"R",0,"R",0,"R",6,"R",0,"R",0
103927, 0,"R",6,"R",0,"R",0,"R",0,"R",6,"R",0,"R",0
103927,10,"R",6,"R",0,"R",0,"R",0,"R",6,"R",0,"R",0
103927,40,"R",6,"R",0,"R",0,"R",0,"R",6,"R",0,"R",0
103927,41,"R",6,"R",0,"R",0,"R",0,"R",6,"R",0,"R",0
103945, 0,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2
103945,10,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2
103945,40,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2
103945,41,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2
104090, 0,"R",27,"R",0,"R",0,"R",0,"R",27,"R",0,"R",0
104090,10,"R",27,"R",0,"R",0,"R",0,"R",27,"R",0,"R",0
104090,40,"R",27,"R",0,"R",0,"R",0,"R",27,"R",0,"R",0
104090,41,"R",27,"R",0,"R",0,"R",0,"R",27,"R",0,"R",0
104151, 0,"R",1935,"R",626,"R",475,"R",408,"R",170,"R",253,"R",3
104151,10,"R",1935,"R",626,"R",475,"R",408,"R",170,"R",253,"R",3
104151,20,"R",985,"R",574,"R",409,"R",2,"R",0,"R",0,"R",0
104151,30,"R",344,"R",1,"R",20,"R",323,"R",0,"R",0,"R",0
104151,40,"R",606,"R",51,"R",46,"R",83,"R",170,"R",253,"R",3
104151,41,"R",168,"R",17,"R",14,"R",5,"R",0,"R",132,"R",0
104151,42,"R",438,"R",34,"R",32,"R",78,"R",170,"R",121,"R",3
104160, 0,"R",127,"R",0,"R",0,"R",0,"R",0,"R",0,"R",127
104160,10,"R",127,"R",0,"R",0,"R",0,"R",0,"R",0,"R",127
104160,40,"R",127,"R",0,"R",0,"R",0,"R",0,"R",0,"R",127
104160,42,"R",127,"R",0,"R",0,"R",0,"R",0,"R",0,"R",127
104179, 0,"R",1824,"R",739,"R",467,"R",404,"R",80,"R",125,"R",9
104179,10,"R",1820,"R",739,"R",467,"R",404,"R",80,"R",125,"R",5
104179,20,"R",1100,"R",706,"R",394,"R",0,"R",0,"R",0,"R",0
104179,30,"R",349,"R",6,"R",34,"R",309,"R",0,"R",0,"R",0
104179,40,"R",371,"R",27,"R",39,"R",95,"R",80,"R",125,"R",5
104179,41,"R",75,"R",11,"R",11,"R",13,"R",0,"R",40,"R",0
104179,42,"R",294,"R",16,"R",28,"R",82,"R",78,"R",85,"R",5
104179,43,"R",2,"R",0,"R",0,"R",0,"R",2,"R",0,"R",0
104179,50,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4
104188, 0,"R",11,"R",9,"R",0,"R",0,"R",0,"R",0,"R",2
104188,10,"R",11,"R",9,"R",0,"R",0,"R",0,"R",0,"R",2
104188,40,"R",11,"R",9,"R",0,"R",0,"R",0,"R",0,"R",2
104188,41,"R",3,"R",1,"R",0,"R",0,"R",0,"R",0,"R",2
104188,42,"R",2,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0
104188,43,"R",6,"R",6,"R",0,"R",0,"R",0,"R",0,"R",0
104346, 0,"R",104,"R",0,"R",0,"R",0,"R",0,"R",0,"R",104
104346,10,"R",104,"R",0,"R",0,"R",0,"R",0,"R",0,"R",104
104346,40,"R",104,"R",0,"R",0,"R",0,"R",0,"R",0,"R",104
104346,42,"R",8,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8
104346,43,"R",96,"R",0,"R",0,"R",0,"R",0,"R",0,"R",96
104364, 0,"R",3,"R",0,"R",0,"R",0,"R",3,"R",0,"R",0
104364,10,"R",3,"R",0,"R",0,"R",0,"R",3,"R",0,"R",0
104364,40,"R",3,"R",0,"R",0,"R",0,"R",3,"R",0,"R",0
104364,41,"R",3,"R",0,"R",0,"R",0,"R",3,"R",0,"R",0
104425, 0,"R",88,"R",0,"R",0,"R",0,"R",0,"R",0,"R",88
104425,10,"R",88,"R",0,"R",0,"R",0,"R",0,"R",0,"R",88
104425,40,"R",88,"R",0,"R",0,"R",0,"R",0,"R",0,"R",88
104425,42,"R",88,"R",0,"R",0,"R",0,"R",0,"R",0,"R",88
104577, 0,"R",93,"R",0,"R",0,"R",0,"R",93,"R",0,"R",0
104577,10,"R",93,"R",0,"R",0,"R",0,"R",93,"R",0,"R",0
104577,40,"R",93,"R",0,"R",0,"R",0,"R",93,"R",0,"R",0
104577,41,"R",93,"R",0,"R",0,"R",0,"R",93,"R",0,"R",0
104586, 0,"R",101,"R",14,"R",31,"R",52,"R",4,"R",0,"R",0
104586,10,"R",101,"R",14,"R",31,"R",52,"R",4,"R",0,"R",0
104586,20,"R",29,"R",13,"R",13,"R",3,"R",0,"R",0,"R",0
104586,30,"R",41,"R",1,"R",12,"R",28,"R",0,"R",0,"R",0
104586,40,"R",31,"R",0,"R",6,"R",21,"R",4,"R",0,"R",0
104586,42,"R",31,"R",0,"R",6,"R",21,"R",4,"R",0,"R",0
104665, 0,"R",7,"R",7,"R",0,"R",0,"R",0,"R",0,"R",0
104665,10,"R",7,"R",7,"R",0,"R",0,"R",0,"R",0,"R",0
104665,40,"R",7,"R",7,"R",0,"R",0,"R",0,"R",0,"R",0
104665,41,"R",7,"R",7,"R",0,"R",0,"R",0,"R",0,"R",0
104708, 0,"R",264,"R",0,"R",0,"R",0,"R",0,"R",0,"R",264
104708,10,"R",263,"R",0,"R",0,"R",0,"R",0,"R",0,"R",263
104708,20,"R",179,"R",0,"R",0,"R",0,"R",0,"R",0,"R",179
104708,30,"R",78,"R",0,"R",0,"R",0,"R",0,"R",0,"R",78
104708,40,"R",6,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6
104708,41,"R",6,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6
104708,50,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1
104717, 0,"R",339,"R",8,"R",15,"R",85,"R",231,"R",0,"R",0
104717,10,"R",339,"R",8,"R",15,"R",85,"R",231,"R",0,"R",0
104717,20,"R",5,"R",3,"R",2,"R",0,"R",0,"R",0,"R",0
104717,30,"R",7,"R",3,"R",4,"R",0,"R",0,"R",0,"R",0
104717,40,"R",327,"R",2,"R",9,"R",85,"R",231,"R",0,"R",0
104717,42,"R",205,"R",0,"R",1,"R",35,"R",169,"R",0,"R",0
104717,43,"R",122,"R",2,"R",8,"R",50,"R",62,"R",0,"R",0
105145, 0,"R",116,"R",0,"R",0,"R",0,"R",0,"R",0,"R",116
105145,10,"R",102,"R",0,"R",0,"R",0,"R",0,"R",0,"R",102
105145,20,"R",76,"R",0,"R",0,"R",0,"R",0,"R",0,"R",76
105145,30,"R",21,"R",0,"R",0,"R",0,"R",0,"R",0,"R",21
105145,40,"R",5,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5
105145,41,"R",5,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5
105145,50,"R",14,"R",0,"R",0,"R",0,"R",0,"R",0,"R",14
105154, 0,"R",314,"R",0,"R",0,"R",0,"R",0,"R",0,"R",314
105154,10,"R",312,"R",0,"R",0,"R",0,"R",0,"R",0,"R",312
105154,20,"R",222,"R",0,"R",0,"R",0,"R",0,"R",0,"R",222
105154,30,"R",66,"R",0,"R",0,"R",0,"R",0,"R",0,"R",66
105154,40,"R",24,"R",0,"R",0,"R",0,"R",0,"R",0,"R",24
105154,41,"R",24,"R",0,"R",0,"R",0,"R",0,"R",0,"R",24
105154,50,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2
105163, 0,"R",3,"R",0,"R",0,"R",0,"R",3,"R",0,"R",0
105163,10,"R",3,"R",0,"R",0,"R",0,"R",3,"R",0,"R",0
105163,40,"R",3,"R",0,"R",0,"R",0,"R",3,"R",0,"R",0
105163,43,"R",3,"R",0,"R",0,"R",0,"R",3,"R",0,"R",0
105172, 0,"R",7,"R",0,"R",0,"R",0,"R",7,"R",0,"R",0
105172,10,"R",7,"R",0,"R",0,"R",0,"R",7,"R",0,"R",0
105172,40,"R",7,"R",0,"R",0,"R",0,"R",7,"R",0,"R",0
105172,43,"R",7,"R",0,"R",0,"R",0,"R",7,"R",0,"R",0
105206, 0,"R",79,"R",0,"R",0,"R",0,"R",79,"R",0,"R",0
105206,10,"R",79,"R",0,"R",0,"R",0,"R",79,"R",0,"R",0
105206,40,"R",79,"R",0,"R",0,"R",0,"R",79,"R",0,"R",0
105206,42,"R",79,"R",0,"R",0,"R",0,"R",79,"R",0,"R",0
105297, 0,"R",64,"R",0,"R",0,"R",0,"R",64,"R",0,"R",0
105297,10,"R",64,"R",0,"R",0,"R",0,"R",64,"R",0,"R",0
105297,40,"R",64,"R",0,"R",0,"R",0,"R",64,"R",0,"R",0
105297,42,"R",64,"R",0,"R",0,"R",0,"R",64,"R",0,"R",0
105330, 0,"R",1057,"R",283,"R",209,"R",218,"R",85,"R",262,"R",0
105330,10,"R",1057,"R",283,"R",209,"R",218,"R",85,"R",262,"R",0
105330,20,"R",433,"R",271,"R",162,"R",0,"R",0,"R",0,"R",0
105330,30,"R",93,"R",1,"R",8,"R",84,"R",0,"R",0,"R",0
105330,40,"R",531,"R",11,"R",39,"R",134,"R",85,"R",262,"R",0
105330,41,"R",100,"R",4,"R",4,"R",22,"R",0,"R",70,"R",0
105330,42,"R",431,"R",7,"R",35,"R",112,"R",85,"R",192,"R",0
105349, 0,"R",79,"R",0,"R",0,"R",0,"R",0,"R",0,"R",79
105349,10,"R",79,"R",0,"R",0,"R",0,"R",0,"R",0,"R",79
105349,40,"R",79,"R",0,"R",0,"R",0,"R",0,"R",0,"R",79
105349,42,"R",78,"R",0,"R",0,"R",0,"R",0,"R",0,"R",78
105349,43,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1
105367, 0,"R",7,"R",2,"R",2,"R",2,"R",1,"R",0,"R",0
105367,10,"R",7,"R",2,"R",2,"R",2,"R",1,"R",0,"R",0
105367,20,"R",3,"R",2,"R",1,"R",0,"R",0,"R",0,"R",0
105367,40,"R",4,"R",0,"R",1,"R",2,"R",1,"R",0,"R",0
105367,42,"R",4,"R",0,"R",1,"R",2,"R",1,"R",0,"R",0
105428, 0,"R",150,"R",0,"R",0,"R",0,"R",0,"R",0,"R",150
105428,10,"R",147,"R",0,"R",0,"R",0,"R",0,"R",0,"R",147
105428,20,"R",99,"R",0,"R",0,"R",0,"R",0,"R",0,"R",99
105428,30,"R",44,"R",0,"R",0,"R",0,"R",0,"R",0,"R",44
105428,40,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4
105428,41,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4
105428,50,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3
105525, 0,"R",346,"R",0,"R",0,"R",0,"R",0,"R",0,"R",346
105525,10,"R",346,"R",0,"R",0,"R",0,"R",0,"R",0,"R",346
105525,40,"R",346,"R",0,"R",0,"R",0,"R",0,"R",0,"R",346
105525,42,"R",317,"R",0,"R",0,"R",0,"R",0,"R",0,"R",317
105525,43,"R",29,"R",0,"R",0,"R",0,"R",0,"R",0,"R",29
105534, 0,"R",37,"R",0,"R",0,"R",0,"R",37,"R",0,"R",0
105534,10,"R",37,"R",0,"R",0,"R",0,"R",37,"R",0,"R",0
105534,40,"R",37,"R",0,"R",0,"R",0,"R",37,"R",0,"R",0
105534,41,"R",37,"R",0,"R",0,"R",0,"R",37,"R",0,"R",0
105543, 0,"R",28,"R",0,"R",0,"R",0,"R",28,"R",0,"R",0
105543,10,"R",28,"R",0,"R",0,"R",0,"R",28,"R",0,"R",0
105543,40,"R",28,"R",0,"R",0,"R",0,"R",28,"R",0,"R",0
105543,41,"R",28,"R",0,"R",0,"R",0,"R",28,"R",0,"R",0
105589, 0,"R",56,"R",20,"R",19,"R",3,"R",8,"R",6,"R",0
105589,10,"R",56,"R",20,"R",19,"R",3,"R",8,"R",6,"R",0
105589,40,"R",56,"R",20,"R",19,"R",3,"R",8,"R",6,"R",0
105589,41,"R",39,"R",20,"R",18,"R",1,"R",0,"R",0,"R",0
105589,42,"R",17,"R",0,"R",1,"R",2,"R",8,"R",6,"R",0
105659, 0,"R",18,"R",0,"R",0,"R",0,"R",18,"R",0,"R",0
105659,10,"R",18,"R",0,"R",0,"R",0,"R",18,"R",0,"R",0
105659,40,"R",18,"R",0,"R",0,"R",0,"R",18,"R",0,"R",0
105659,41,"R",18,"R",0,"R",0,"R",0,"R",18,"R",0,"R",0
105668, 0,"R",30,"R",0,"R",0,"R",0,"R",0,"R",0,"R",30
105668,10,"R",21,"R",0,"R",0,"R",0,"R",0,"R",0,"R",21
105668,20,"R",14,"R",0,"R",0,"R",0,"R",0,"R",0,"R",14
105668,30,"R",7,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7
105668,50,"R",9,"R",0,"R",0,"R",0,"R",0,"R",0,"R",9
105747, 0,"R",169,"R",0,"R",0,"R",0,"R",0,"R",0,"R",169
105747,10,"R",168,"R",0,"R",0,"R",0,"R",0,"R",0,"R",168
105747,20,"R",129,"R",0,"R",0,"R",0,"R",0,"R",0,"R",129
105747,30,"R",32,"R",0,"R",0,"R",0,"R",0,"R",0,"R",32
105747,40,"R",7,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7
105747,41,"R",7,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7
105747,50,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1
105792, 0,"R",62,"R",0,"R",0,"R",0,"R",0,"R",0,"R",62
105792,10,"R",62,"R",0,"R",0,"R",0,"R",0,"R",0,"R",62
105792,20,"R",39,"R",0,"R",0,"R",0,"R",0,"R",0,"R",39
105792,30,"R",17,"R",0,"R",0,"R",0,"R",0,"R",0,"R",17
105792,40,"R",6,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6
105792,41,"R",6,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6
105899, 0,"R",13,"R",2,"R",4,"R",5,"R",2,"R",0,"R",0
105899,10,"R",13,"R",2,"R",4,"R",5,"R",2,"R",0,"R",0
105899,40,"R",13,"R",2,"R",4,"R",5,"R",2,"R",0,"R",0
105899,42,"R",12,"R",2,"R",4,"R",4,"R",2,"R",0,"R",0
105899,43,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0
106041, 0,"R",73,"R",0,"R",0,"R",0,"R",0,"R",0,"R",73
106041,50,"R",73,"R",0,"R",0,"R",0,"R",0,"R",0,"R",73
106102, 0,"R",8,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8
106102,10,"R",8,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8
106102,40,"R",8,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8
106102,42,"R",8,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8
106148, 0,"R",102,"R",0,"R",0,"R",0,"R",102,"R",0,"R",0
106148,10,"R",102,"R",0,"R",0,"R",0,"R",102,"R",0,"R",0
106148,40,"R",102,"R",0,"R",0,"R",0,"R",102,"R",0,"R",0
106148,42,"R",102,"R",0,"R",0,"R",0,"R",102,"R",0,"R",0
106245, 0,"R",439,"R",151,"R",118,"R",101,"R",68,"R",1,"R",0
106245,10,"R",439,"R",151,"R",118,"R",101,"R",68,"R",1,"R",0
106245,20,"R",264,"R",150,"R",112,"R",2,"R",0,"R",0,"R",0
106245,30,"R",95,"R",0,"R",5,"R",90,"R",0,"R",0,"R",0
106245,40,"R",80,"R",1,"R",1,"R",9,"R",68,"R",1,"R",0
106245,42,"R",80,"R",1,"R",1,"R",9,"R",68,"R",1,"R",0
106263, 0,"R",206,"R",37,"R",48,"R",89,"R",32,"R",0,"R",0
106263,10,"R",206,"R",37,"R",48,"R",89,"R",32,"R",0,"R",0
106263,20,"R",77,"R",35,"R",42,"R",0,"R",0,"R",0,"R",0
106263,30,"R",92,"R",2,"R",2,"R",88,"R",0,"R",0,"R",0
106263,40,"R",37,"R",0,"R",4,"R",1,"R",32,"R",0,"R",0
106263,42,"R",37,"R",0,"R",4,"R",1,"R",32,"R",0,"R",0
106306, 0,"R",27,"R",1,"R",1,"R",0,"R",25,"R",0,"R",0
106306,10,"R",27,"R",1,"R",1,"R",0,"R",25,"R",0,"R",0
106306,40,"R",27,"R",1,"R",1,"R",0,"R",25,"R",0,"R",0
106306,42,"R",27,"R",1,"R",1,"R",0,"R",25,"R",0,"R",0
106342, 0,"R",43,"R",10,"R",12,"R",20,"R",1,"R",0,"R",0
106342,10,"R",43,"R",10,"R",12,"R",20,"R",1,"R",0,"R",0
106342,20,"R",22,"R",10,"R",10,"R",2,"R",0,"R",0,"R",0
106342,30,"R",20,"R",0,"R",2,"R",18,"R",0,"R",0,"R",0
106342,40,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0
106342,42,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0
106397, 0,"R",1149,"R",338,"R",231,"R",227,"R",272,"R",81,"R",0
106397,10,"R",1149,"R",338,"R",231,"R",227,"R",272,"R",81,"R",0
106397,20,"R",552,"R",332,"R",220,"R",0,"R",0,"R",0,"R",0
106397,30,"R",233,"R",0,"R",9,"R",224,"R",0,"R",0,"R",0
106397,40,"R",364,"R",6,"R",2,"R",3,"R",272,"R",81,"R",0
106397,41,"R",135,"R",6,"R",2,"R",3,"R",96,"R",28,"R",0
106397,42,"R",194,"R",0,"R",0,"R",0,"R",158,"R",36,"R",0
106397,43,"R",35,"R",0,"R",0,"R",0,"R",18,"R",17,"R",0
106412, 0,"R",161,"R",26,"R",40,"R",37,"R",58,"R",0,"R",0
106412,10,"R",161,"R",26,"R",40,"R",37,"R",58,"R",0,"R",0
106412,20,"R",72,"R",25,"R",35,"R",11,"R",1,"R",0,"R",0
106412,30,"R",26,"R",1,"R",4,"R",16,"R",5,"R",0,"R",0
106412,40,"R",63,"R",0,"R",1,"R",10,"R",52,"R",0,"R",0
106412,42,"R",63,"R",0,"R",1,"R",10,"R",52,"R",0,"R",0
106449, 0,"R",118,"R",3,"R",9,"R",32,"R",74,"R",0,"R",0
106449,10,"R",118,"R",3,"R",9,"R",32,"R",74,"R",0,"R",0
106449,20,"R",21,"R",3,"R",6,"R",12,"R",0,"R",0,"R",0
106449,30,"R",11,"R",0,"R",2,"R",7,"R",2,"R",0,"R",0
106449,40,"R",86,"R",0,"R",1,"R",13,"R",72,"R",0,"R",0
106449,42,"R",86,"R",0,"R",1,"R",13,"R",72,"R",0,"R",0
106458, 0,"R",502,"R",105,"R",121,"R",162,"R",114,"R",0,"R",0
106458,10,"R",502,"R",105,"R",121,"R",162,"R",114,"R",0,"R",0
106458,20,"R",237,"R",105,"R",116,"R",15,"R",1,"R",0,"R",0
106458,30,"R",122,"R",0,"R",5,"R",113,"R",4,"R",0,"R",0
106458,40,"R",143,"R",0,"R",0,"R",34,"R",109,"R",0,"R",0
106458,42,"R",143,"R",0,"R",0,"R",34,"R",109,"R",0,"R",0
106467, 0,"R",360,"R",66,"R",88,"R",99,"R",39,"R",0,"R",68
106467,10,"R",348,"R",66,"R",88,"R",99,"R",39,"R",0,"R",56
106467,20,"R",153,"R",62,"R",81,"R",10,"R",0,"R",0,"R",0
106467,30,"R",80,"R",4,"R",7,"R",69,"R",0,"R",0,"R",0
106467,40,"R",115,"R",0,"R",0,"R",20,"R",39,"R",0,"R",56
106467,42,"R",115,"R",0,"R",0,"R",20,"R",39,"R",0,"R",56
106467,50,"R",12,"R",0,"R",0,"R",0,"R",0,"R",0,"R",12
106485, 0,"R",167,"R",25,"R",43,"R",29,"R",66,"R",0,"R",4
106485,10,"R",167,"R",25,"R",43,"R",29,"R",66,"R",0,"R",4
106485,20,"R",72,"R",25,"R",42,"R",2,"R",1,"R",0,"R",2
106485,30,"R",28,"R",0,"R",0,"R",25,"R",1,"R",0,"R",2
106485,40,"R",67,"R",0,"R",1,"R",2,"R",64,"R",0,"R",0
106485,42,"R",67,"R",0,"R",1,"R",2,"R",64,"R",0,"R",0
106546, 0,"R",53,"R",0,"R",0,"R",0,"R",0,"R",0,"R",53
106546,10,"R",53,"R",0,"R",0,"R",0,"R",0,"R",0,"R",53
106546,40,"R",53,"R",0,"R",0,"R",0,"R",0,"R",0,"R",53
106546,41,"R",53,"R",0,"R",0,"R",0,"R",0,"R",0,"R",53
106625, 0,"R",75,"R",0,"R",0,"R",0,"R",0,"R",0,"R",75
106625,10,"R",75,"R",0,"R",0,"R",0,"R",0,"R",0,"R",75
106625,40,"R",75,"R",0,"R",0,"R",0,"R",0,"R",0,"R",75
106625,42,"R",75,"R",0,"R",0,"R",0,"R",0,"R",0,"R",75
106704, 0,"R",547,"R",90,"R",140,"R",122,"R",67,"R",76,"R",52
106704,10,"R",547,"R",90,"R",140,"R",122,"R",67,"R",76,"R",52
106704,20,"R",249,"R",88,"R",136,"R",25,"R",0,"R",0,"R",0
106704,30,"R",99,"R",0,"R",3,"R",95,"R",1,"R",0,"R",0
106704,40,"R",199,"R",2,"R",1,"R",2,"R",66,"R",76,"R",52
106704,41,"R",147,"R",2,"R",1,"R",2,"R",66,"R",76,"R",0
106704,42,"R",52,"R",0,"R",0,"R",0,"R",0,"R",0,"R",52
106713, 0,"R",30,"R",8,"R",6,"R",14,"R",2,"R",0,"R",0
106713,10,"R",30,"R",8,"R",6,"R",14,"R",2,"R",0,"R",0
106713,40,"R",30,"R",8,"R",6,"R",14,"R",2,"R",0,"R",0
106713,43,"R",30,"R",8,"R",6,"R",14,"R",2,"R",0,"R",0
106795, 0,"R",37,"R",0,"R",0,"R",0,"R",37,"R",0,"R",0
106795,10,"R",37,"R",0,"R",0,"R",0,"R",37,"R",0,"R",0
106795,40,"R",37,"R",0,"R",0,"R",0,"R",37,"R",0,"R",0
106795,42,"R",37,"R",0,"R",0,"R",0,"R",37,"R",0,"R",0
106810, 0,"R",13,"R",1,"R",3,"R",8,"R",1,"R",0,"R",0
106810,10,"R",13,"R",1,"R",3,"R",8,"R",1,"R",0,"R",0
106810,40,"R",13,"R",1,"R",3,"R",8,"R",1,"R",0,"R",0
106810,42,"R",6,"R",1,"R",2,"R",2,"R",1,"R",0,"R",0
106810,43,"R",7,"R",0,"R",1,"R",6,"R",0,"R",0,"R",0
106883, 0,"R",31,"R",0,"R",0,"R",0,"R",0,"R",0,"R",31
106883,10,"R",31,"R",0,"R",0,"R",0,"R",0,"R",0,"R",31
106883,40,"R",31,"R",0,"R",0,"R",0,"R",0,"R",0,"R",31
106883,42,"R",31,"R",0,"R",0,"R",0,"R",0,"R",0,"R",31
106980, 0,"R",92,"R",0,"R",0,"R",0,"R",92,"R",0,"R",0
106980,10,"R",92,"R",0,"R",0,"R",0,"R",92,"R",0,"R",0
106980,40,"R",92,"R",0,"R",0,"R",0,"R",92,"R",0,"R",0
106980,42,"R",11,"R",0,"R",0,"R",0,"R",11,"R",0,"R",0
106980,43,"R",81,"R",0,"R",0,"R",0,"R",81,"R",0,"R",0
106999, 0,"R",39,"R",0,"R",0,"R",0,"R",39,"R",0,"R",0
106999,10,"R",39,"R",0,"R",0,"R",0,"R",39,"R",0,"R",0
106999,40,"R",39,"R",0,"R",0,"R",0,"R",39,"R",0,"R",0
106999,41,"R",39,"R",0,"R",0,"R",0,"R",39,"R",0,"R",0
107044, 0,"R",302,"R",70,"R",69,"R",133,"R",24,"R",6,"R",0
107044,10,"R",302,"R",70,"R",69,"R",133,"R",24,"R",6,"R",0
107044,40,"R",302,"R",70,"R",69,"R",133,"R",24,"R",6,"R",0
107044,41,"R",241,"R",68,"R",59,"R",97,"R",17,"R",0,"R",0
107044,42,"R",61,"R",2,"R",10,"R",36,"R",7,"R",6,"R",0
107071, 0,"R",182,"R",54,"R",38,"R",59,"R",28,"R",3,"R",0
107071,10,"R",182,"R",54,"R",38,"R",59,"R",28,"R",3,"R",0
107071,20,"R",92,"R",54,"R",31,"R",7,"R",0,"R",0,"R",0
107071,30,"R",38,"R",0,"R",7,"R",30,"R",1,"R",0,"R",0
107071,40,"R",52,"R",0,"R",0,"R",22,"R",27,"R",3,"R",0
107071,41,"R",49,"R",0,"R",0,"R",22,"R",27,"R",0,"R",0
107071,42,"R",3,"R",0,"R",0,"R",0,"R",0,"R",3,"R",0
107080, 0,"R",113,"R",46,"R",26,"R",32,"R",7,"R",0,"R",2
107080,10,"R",111,"R",46,"R",26,"R",32,"R",7,"R",0,"R",0
107080,20,"R",71,"R",46,"R",25,"R",0,"R",0,"R",0,"R",0
107080,30,"R",28,"R",0,"R",1,"R",27,"R",0,"R",0,"R",0
107080,40,"R",12,"R",0,"R",0,"R",5,"R",7,"R",0,"R",0
107080,41,"R",7,"R",0,"R",0,"R",1,"R",6,"R",0,"R",0
107080,42,"R",4,"R",0,"R",0,"R",3,"R",1,"R",0,"R",0
107080,43,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0
107080,50,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2
107141, 0,"R",83,"R",30,"R",25,"R",26,"R",2,"R",0,"R",0
107141,10,"R",83,"R",30,"R",25,"R",26,"R",2,"R",0,"R",0
107141,40,"R",83,"R",30,"R",25,"R",26,"R",2,"R",0,"R",0
107141,41,"R",79,"R",28,"R",24,"R",26,"R",1,"R",0,"R",0
107141,42,"R",4,"R",2,"R",1,"R",0,"R",1,"R",0,"R",0
107318, 0,"R",45,"R",0,"R",0,"R",0,"R",45,"R",0,"R",0
107318,10,"R",45,"R",0,"R",0,"R",0,"R",45,"R",0,"R",0
107318,40,"R",45,"R",0,"R",0,"R",0,"R",45,"R",0,"R",0
107318,42,"R",9,"R",0,"R",0,"R",0,"R",9,"R",0,"R",0
107318,43,"R",36,"R",0,"R",0,"R",0,"R",36,"R",0,"R",0
107327, 0,"R",57,"R",0,"R",0,"R",0,"R",0,"R",0,"R",57
107327,50,"R",57,"R",0,"R",0,"R",0,"R",0,"R",0,"R",57
107460, 0,"R",64,"R",0,"R",0,"R",13,"R",51,"R",0,"R",0
107460,10,"R",64,"R",0,"R",0,"R",13,"R",51,"R",0,"R",0
107460,40,"R",64,"R",0,"R",0,"R",13,"R",51,"R",0,"R",0
107460,42,"R",64,"R",0,"R",0,"R",13,"R",51,"R",0,"R",0
107512, 0,"R",103,"R",43,"R",21,"R",28,"R",9,"R",0,"R",2
107512,10,"R",101,"R",43,"R",21,"R",28,"R",9,"R",0,"R",0
107512,20,"R",70,"R",43,"R",19,"R",8,"R",0,"R",0,"R",0
107512,30,"R",20,"R",0,"R",2,"R",16,"R",2,"R",0,"R",0
107512,40,"R",11,"R",0,"R",0,"R",4,"R",7,"R",0,"R",0
107512,42,"R",11,"R",0,"R",0,"R",4,"R",7,"R",0,"R",0
107512,50,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2
107521, 0,"R",39,"R",0,"R",0,"R",0,"R",32,"R",0,"R",7
107521,10,"R",32,"R",0,"R",0,"R",0,"R",32,"R",0,"R",0
107521,40,"R",32,"R",0,"R",0,"R",0,"R",32,"R",0,"R",0
107521,42,"R",32,"R",0,"R",0,"R",0,"R",32,"R",0,"R",0
107521,50,"R",7,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7
