unitid,arank,"xstaff01",staff01,"xstaff02",staff02,"xstaff03",staff03,"xstaff04",staff04,"xstaff05",staff05,"xstaff06",staff06,"xstaff07",staff07,"xstaff08",staff08,"xstaff09",staff09,"xstaff10",staff10,"xstaff11",staff11,"xstaff12",staff12,"xstaff13",staff13,"xstaff14",staff14,"xstaff15",staff15,"xstaff16",staff16,stat_s
"101073","7",10,"0",10,"0",10,"1",10,"2",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1",10,"2","1"
"101073","15",11,"0",11,"0",10,"3",10,"1",11,"0",11,"0",11,"0",11,"0",11,"0",11,"0",11,"0",11,"0",11,"0",11,"0",10,"3",10,"1","1"
"101073","16",11,"0",11,"0",11,"0",10,"3",11,"0",11,"0",11,"0",11,"0",11,"0",11,"0",11,"0",11,"0",11,"0",11,"0",10,"0",10,"3","1"
"101073","17",11,"0",11,"0",10,"2",10,"1",11,"1",11,"0",11,"0",11,"0",11,"0",11,"0",10,"2",11,"0",11,"0",11,"0",10,"5",10,"1","1"
"101073","21",10,"0",10,"0",10,"5",10,"5",10,"1",10,"0",10,"0",10,"0",10,"0",10,"0",10,"2",10,"0",10,"0",10,"0",10,"8",10,"5","1"
"101073","22",10,"0",10,"0",10,"6",10,"7",10,"1",10,"0",10,"0",10,"0",10,"0",10,"0",10,"2",10,"0",10,"0",10,"0",10,"9",10,"7","1"
"101107","6",13,"0",13,"0",10,"2",10,"3",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"6",10,"9",13,"0",10,"1",10,"8",10,"13","1"
"101107","7",13,"0",13,"0",10,"2",10,"3",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"6",10,"9",13,"0",10,"1",10,"8",10,"13","1"
"101107","13",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"2",10,"2",13,"0",13,"0",10,"2",10,"3","1"
"101107","14",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"2",10,"2",13,"0",13,"0",10,"2",10,"3","1"
"101107","22",13,"0",13,"0",10,"2",10,"4",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"8",10,"11",13,"0",10,"1",10,"10",10,"16","1"
"101116","18",13,"0",13,"0",10,"1",10,"1",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"3",10,"4",13,"0",13,"0",10,"4",10,"5","1"
"101116","21",13,"0",13,"0",10,"1",10,"1",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"3",10,"4",13,"0",13,"0",10,"4",10,"5","1"
"101116","22",13,"0",13,"0",10,"1",10,"1",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"3",10,"4",13,"0",13,"0",10,"4",10,"5","1"
"101143","6",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"12",10,"13",13,"0",13,"0",10,"12",10,"14","1"
"101143","7",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"12",10,"13",13,"0",13,"0",10,"12",10,"14","1"
"101143","13",13,"0",13,"0",10,"1",10,"2",13,"0",10,"1",13,"0",13,"0",13,"0",13,"0",10,"3",10,"4",13,"0",13,"0",10,"4",10,"7","1"
"101143","14",13,"0",13,"0",10,"1",10,"2",13,"0",10,"1",13,"0",13,"0",13,"0",13,"0",10,"3",10,"4",13,"0",13,"0",10,"4",10,"7","1"
"101143","22",13,"0",13,"0",10,"1",10,"3",13,"0",10,"1",13,"0",13,"0",13,"0",13,"0",10,"15",10,"17",13,"0",13,"0",10,"16",10,"21","1"
"101161","6",10,"0",10,"0",10,"4",10,"2",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"23",10,"16",10,"0",10,"0",10,"27",10,"18","1"
"101161","7",10,"0",10,"0",10,"4",10,"2",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"23",10,"16",10,"0",10,"0",10,"27",10,"18","1"
"101161","13",10,"0",10,"0",10,"0",10,"1",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"7",10,"0",10,"0",10,"0",10,"8","1"
"101161","14",10,"0",10,"0",10,"0",10,"1",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"7",10,"0",10,"0",10,"0",10,"8","1"
"101161","22",10,"0",10,"0",10,"4",10,"3",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"23",10,"23",10,"0",10,"0",10,"27",10,"26","1"
"101189","1",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"5",10,"1",13,"0",13,"0",10,"5",10,"1","1"
"101189","2",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",10,"2","1"
"101189","3",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",10,"1","1"
"101189","7",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",10,"5",10,"3",13,"0",13,"0",10,"5",10,"4","1"
"101189","9",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",13,"0",13,"0",10,"5",13,"0",13,"0",13,"0",10,"6",13,"0","1"
"101189","10",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"8",10,"9",13,"0",13,"0",10,"8",10,"10","1"
"101189","11",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"2",13,"0",13,"0",13,"0",10,"2","1"
"101189","13",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",10,"1","1"
"101189","14",13,"0",13,"0",13,"0",10,"1",10,"1",13,"0",13,"0",13,"0",13,"0",13,"0",10,"13",10,"12",13,"0",13,"0",10,"14",10,"13","1"
"101189","15",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"3",13,"0",13,"0",13,"0",10,"3",13,"0","1"
"101189","16",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"4",10,"2",13,"0",13,"0",10,"4",10,"2","1"
"101189","17",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",10,"4",10,"2",13,"0",13,"0",10,"6",10,"2","1"
"101189","21",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",10,"11",10,"4",13,"0",13,"0",10,"13",10,"4","1"
"101189","22",13,"0",13,"0",10,"1",10,"1",10,"1",13,"0",13,"0",10,"1",10,"1",13,"0",10,"29",10,"19",13,"0",13,"0",10,"32",10,"21","1"
"101240","6",13,"0",13,"0",10,"3",10,"5",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",10,"36",10,"51",13,"0",13,"0",10,"39",10,"57","1"
"101240","7",13,"0",13,"0",10,"3",10,"5",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",10,"36",10,"51",13,"0",13,"0",10,"39",10,"57","1"
"101240","13",13,"0",13,"0",10,"1",10,"4",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"13",10,"13",13,"0",13,"0",10,"14",10,"17","1"
"101240","14",13,"0",13,"0",10,"1",10,"4",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"13",10,"13",13,"0",13,"0",10,"14",10,"17","1"
"101240","22",13,"0",13,"0",10,"4",10,"9",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",10,"49",10,"64",13,"0",13,"0",10,"53",10,"74","1"
"101286","6",10,"0",10,"0",10,"4",10,"2",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"59",10,"42",10,"0",10,"0",10,"63",10,"44","1"
"101286","7",10,"0",10,"0",10,"4",10,"2",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"59",10,"42",10,"0",10,"0",10,"63",10,"44","1"
"101286","13",10,"0",10,"0",10,"1",10,"2",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"7",10,"11",10,"0",10,"0",10,"8",10,"13","1"
"101286","14",10,"0",10,"0",10,"1",10,"2",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"7",10,"11",10,"0",10,"0",10,"8",10,"13","1"
"101286","22",10,"0",10,"0",10,"5",10,"4",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"66",10,"53",10,"0",10,"0",10,"71",10,"57","1"
"101295","6",13,"0",13,"0",13,"0",13,"0",10,"2",13,"0",13,"0",13,"0",13,"0",13,"0",10,"40",10,"59",13,"0",13,"0",10,"42",10,"59","1"
"101295","7",13,"0",13,"0",13,"0",13,"0",10,"2",13,"0",13,"0",13,"0",13,"0",13,"0",10,"40",10,"59",13,"0",13,"0",10,"42",10,"59","1"
"101295","13",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"6",10,"11",13,"0",13,"0",10,"7",10,"11","1"
"101295","14",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"6",10,"11",13,"0",13,"0",10,"7",10,"11","1"
"101295","22",13,"0",13,"0",10,"1",13,"0",10,"2",13,"0",13,"0",13,"0",13,"0",13,"0",10,"46",10,"70",13,"0",13,"0",10,"49",10,"70","1"
"101301","6",13,"0",13,"0",10,"3",10,"4",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"18",10,"19",13,"0",13,"0",10,"21",10,"23","1"
"101301","7",13,"0",13,"0",10,"3",10,"4",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"18",10,"19",13,"0",13,"0",10,"21",10,"23","1"
"101301","13",13,"0",13,"0",10,"3",10,"1",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",10,"1",13,"0",13,"0",10,"4",10,"2","1"
"101301","14",13,"0",13,"0",10,"3",10,"1",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",10,"1",13,"0",13,"0",10,"4",10,"2","1"
"101301","22",13,"0",13,"0",10,"6",10,"5",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"19",10,"20",13,"0",13,"0",10,"25",10,"25","1"
"101347","6",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",10,"8",10,"10",13,"0",13,"0",10,"10",10,"10","1"
"101347","7",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",10,"8",10,"10",13,"0",13,"0",10,"10",10,"10","1"
"101347","13",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"3",10,"3",13,"0",13,"0",10,"4",10,"3","1"
"101347","14",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"3",10,"3",13,"0",13,"0",10,"4",10,"3","1"
"101347","22",13,"0",13,"0",10,"2",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",10,"11",10,"13",13,"0",13,"0",10,"14",10,"13","1"
"101365","16",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"4",13,"0",13,"0",13,"0",10,"4",13,"0","1"
"101365","18",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"3",10,"2",13,"0",13,"0",10,"4",10,"2","1"
"101365","21",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"7",10,"2",13,"0",13,"0",10,"8",10,"2","1"
"101365","22",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"7",10,"2",13,"0",13,"0",10,"8",10,"2","1"
"101435","1",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"10",10,"1",13,"0",13,"0",10,"10",10,"1","1"
"101435","2",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"8",10,"4",13,"0",13,"0",10,"8",10,"4","1"
"101435","3",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"5",13,"0",13,"0",13,"0",10,"5","1"
"101435","7",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"18",10,"10",13,"0",13,"0",10,"18",10,"10","1"
"101435","8",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",10,"1",13,"0","1"
"101435","9",10,"1",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"2",13,"0",13,"0",10,"1",10,"2","1"
"101435","10",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"8",13,"0",13,"0",13,"0",10,"8",13,"0","1"
"101435","14",10,"1",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"9",10,"2",13,"0",13,"0",10,"10",10,"2","1"
"101435","15",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",10,"1",13,"0","1"
"101435","17",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",10,"1","1"
"101435","21",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",10,"1",13,"0",13,"0",10,"1",10,"1","1"
"101435","22",10,"1",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"28",10,"13",13,"0",13,"0",10,"29",10,"13","1"
"101453","20",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"4",13,"0",13,"0",13,"0",10,"4",13,"0","1"
"101453","21",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"4",13,"0",13,"0",13,"0",10,"4",13,"0","1"
"101453","22",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"4",13,"0",13,"0",13,"0",10,"4",13,"0","1"
"101462","6",10,"0",10,"0",10,"5",10,"3",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"3",10,"2",10,"1",10,"0",10,"9",10,"5","1"
"101462","7",10,"0",10,"0",10,"5",10,"3",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"3",10,"2",10,"1",10,"0",10,"9",10,"5","1"
"101462","13",10,"0",10,"0",10,"0",10,"1",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1",10,"0",10,"1",10,"0",10,"1",10,"0",10,"4","1"
"101462","14",10,"0",10,"0",10,"0",10,"1",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1",10,"0",10,"1",10,"0",10,"1",10,"0",10,"4","1"
"101462","22",10,"0",10,"0",10,"5",10,"4",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1",10,"3",10,"3",10,"1",10,"1",10,"9",10,"9","1"
"101471","6",13,"0",13,"0",10,"7",10,"5",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"28",10,"5",13,"0",13,"0",10,"35",10,"10","1"
"101471","7",13,"0",13,"0",10,"7",10,"5",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"28",10,"5",13,"0",13,"0",10,"35",10,"10","1"
"101471","13",13,"0",13,"0",10,"1",10,"3",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",10,"1",13,"0",13,"0",10,"2",10,"4","1"
"101471","14",13,"0",13,"0",10,"1",10,"3",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",10,"1",13,"0",13,"0",10,"2",10,"4","1"
"101471","22",13,"0",13,"0",10,"8",10,"8",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"29",10,"6",13,"0",13,"0",10,"37",10,"14","1"
"101480","1",13,"0",13,"0",13,"0",10,"1",10,"1",13,"0",13,"0",10,"1",13,"0",13,"0",10,"57",10,"12",13,"0",13,"0",10,"58",10,"14","1"
"101480","2",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"18",10,"14",13,"0",13,"0",10,"18",10,"15","1"
"101480","3",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",13,"0",10,"2",13,"0",10,"3",10,"1",13,"0",13,"0",10,"5",10,"2","1"
"101480","7",13,"0",13,"0",13,"0",10,"3",10,"1",13,"0",13,"0",10,"1",10,"2",13,"0",10,"78",10,"27",13,"0",13,"0",10,"81",10,"31","1"
"101480","8",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"3",10,"3",13,"0",13,"0",10,"3",10,"3","1"
"101480","9",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",10,"1",13,"0",10,"12",10,"6",13,"0",13,"0",10,"14",10,"6","1"
"101480","10",10,"1",10,"1",13,"0",10,"1",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",10,"30",10,"20",13,"0",13,"0",10,"31",10,"23","1"
"101480","13",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",10,"1",13,"0","1"
"101480","14",10,"1",10,"1",13,"0",10,"1",13,"0",13,"0",10,"1",10,"1",10,"1",13,"0",10,"46",10,"29",13,"0",13,"0",10,"49",10,"32","1"
"101480","18",13,"0",10,"1",10,"1",10,"6",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"21",10,"43",13,"0",13,"0",10,"22",10,"50","1"
"101480","21",13,"0",10,"1",10,"1",10,"6",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"21",10,"43",13,"0",13,"0",10,"22",10,"50","1"
"101480","22",10,"1",10,"2",10,"1",10,"10",10,"1",13,"0",10,"1",10,"2",10,"3",13,"0",10,"145",10,"99",13,"0",13,"0",10,"152",10,"113","1"
"101499","6",10,"0",10,"0",10,"6",10,"1",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"15",10,"13",10,"0",10,"0",10,"21",10,"14","1"
"101499","7",10,"0",10,"0",10,"6",10,"1",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"15",10,"13",10,"0",10,"0",10,"21",10,"14","1"
"101499","13",10,"0",10,"0",10,"0",10,"3",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"2",10,"3",10,"0",10,"0",10,"2",10,"6","1"
"101499","14",10,"0",10,"0",10,"0",10,"3",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"2",10,"3",10,"0",10,"0",10,"2",10,"6","1"
"101499","22",10,"0",10,"0",10,"6",10,"4",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"17",10,"16",10,"0",10,"0",10,"23",10,"20","1"
"101505","6",13,"0",13,"0",10,"4",10,"8",13,"0",13,"0",10,"1",10,"2",13,"0",13,"0",10,"22",10,"36",13,"0",13,"0",10,"27",10,"46","1"
"101505","7",13,"0",13,"0",10,"4",10,"8",13,"0",13,"0",10,"1",10,"2",13,"0",13,"0",10,"22",10,"36",13,"0",13,"0",10,"27",10,"46","1"
"101505","13",13,"0",13,"0",10,"1",10,"2",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",10,"10",10,"12",13,"0",13,"0",10,"11",10,"15","1"
"101505","14",13,"0",13,"0",10,"1",10,"2",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",10,"10",10,"12",13,"0",13,"0",10,"11",10,"15","1"
"101505","22",13,"0",13,"0",10,"5",10,"10",13,"0",13,"0",10,"1",10,"2",13,"0",10,"1",10,"32",10,"48",13,"0",13,"0",10,"38",10,"61","1"
"101514","6",13,"0",13,"0",10,"5",10,"11",13,"0",10,"2",13,"0",13,"0",13,"0",10,"1",10,"51",10,"49",13,"0",13,"0",10,"56",10,"63","1"
"101514","7",13,"0",13,"0",10,"5",10,"11",13,"0",10,"2",13,"0",13,"0",13,"0",10,"1",10,"51",10,"49",13,"0",13,"0",10,"56",10,"63","1"
"101514","13",13,"0",13,"0",10,"2",10,"4",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"5",10,"3",13,"0",13,"0",10,"7",10,"7","1"
"101514","14",13,"0",13,"0",10,"2",10,"4",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"5",10,"3",13,"0",13,"0",10,"7",10,"7","1"
"101514","22",13,"0",13,"0",10,"7",10,"15",13,"0",10,"2",13,"0",13,"0",13,"0",10,"1",10,"56",10,"52",13,"0",13,"0",10,"63",10,"70","1"
"101523","6",10,"0",10,"0",10,"1",10,"1",10,"0",10,"0",13,"0",10,"0",10,"0",10,"0",10,"15",10,"4",10,"0",10,"1",10,"16",10,"6","1"
"101523","7",10,"0",10,"0",10,"1",10,"1",10,"0",10,"0",13,"0",10,"0",10,"0",10,"0",10,"15",10,"4",10,"0",10,"1",10,"16",10,"6","1"
"101523","13",13,"0",13,"0",10,"2",10,"2",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"5",10,"2",13,"0",13,"0",10,"7",10,"4","1"
"101523","14",13,"0",13,"0",10,"2",10,"2",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"5",10,"2",13,"0",13,"0",10,"7",10,"4","1"
"101523","22",10,"0",10,"0",10,"3",10,"3",10,"0",10,"0",13,"0",10,"0",10,"0",10,"0",10,"20",10,"6",10,"0",10,"1",10,"23",10,"10","1"
"101541","1",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"5",10,"1",13,"0",13,"0",10,"5",10,"1","1"
"101541","7",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"5",10,"1",13,"0",13,"0",10,"5",10,"1","1"
"101541","8",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",10,"1","1"
"101541","9",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"3",10,"1",13,"0",13,"0",10,"3",10,"1","1"
"101541","10",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"9",10,"3",13,"0",13,"0",10,"9",10,"3","1"
"101541","11",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"4",13,"0",13,"0",13,"0",10,"4","1"
"101541","14",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"12",10,"9",13,"0",13,"0",10,"12",10,"9","1"
"101541","22",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"17",10,"10",13,"0",13,"0",10,"17",10,"10","1"
"101569","6",13,"0",13,"0",10,"13",10,"20",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",10,"1",13,"0",13,"0",10,"14",10,"21","1"
"101569","7",13,"0",13,"0",10,"13",10,"20",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",10,"1",13,"0",13,"0",10,"14",10,"21","1"
"101569","13",13,"0",13,"0",10,"4",10,"7",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"2",10,"1",13,"0",13,"0",10,"6",10,"8","1"
"101569","14",13,"0",13,"0",10,"4",10,"7",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"2",10,"1",13,"0",13,"0",10,"6",10,"8","1"
"101569","22",13,"0",13,"0",10,"17",10,"27",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"3",10,"2",13,"0",13,"0",10,"20",10,"29","1"
"101587","1",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"16",10,"5",10,"0",10,"0",10,"16",10,"5","1"
"101587","2",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"15",10,"12",10,"0",10,"0",10,"15",10,"12","1"
"101587","3",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"3",10,"0",10,"0",10,"0",10,"3",10,"0","1"
"101587","7",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"34",10,"17",10,"0",10,"0",10,"34",10,"17","1"
"101587","9",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1",10,"0",10,"0",10,"0",10,"1","1"
"101587","10",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"5",10,"4",10,"0",10,"0",10,"5",10,"4","1"
"101587","14",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"5",10,"5",10,"0",10,"0",10,"5",10,"5","1"
"101587","15",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1",10,"0",10,"0",10,"0",10,"1",10,"0","1"
"101587","16",10,"0",10,"0",10,"1",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1",10,"0","1"
"101587","17",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"7",10,"5",10,"0",10,"0",10,"7",10,"5","1"
"101587","18",10,"0",10,"0",10,"0",10,"1",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"2",10,"0",10,"0",10,"0",10,"3","1"
"101587","19",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"2",10,"5",10,"0",10,"0",10,"2",10,"5","1"
"101587","21",10,"0",10,"0",10,"1",10,"1",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"10",10,"12",10,"0",10,"0",10,"11",10,"13","1"
"101587","22",10,"0",10,"0",10,"1",10,"1",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"49",10,"34",10,"0",10,"0",10,"50",10,"35","1"
"101602","6",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"9",10,"8",13,"0",13,"0",10,"9",10,"9","1"
"101602","7",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"9",10,"8",13,"0",13,"0",10,"9",10,"9","1"
"101602","13",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",10,"1","1"
"101602","14",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",10,"1","1"
